keys:  id  type  x  y  z  vx  vy  vz  fx  fy  fz  nx  ny  nz  area  cell_area  cell_perim  boundary 
    0  2  -9.0600286881e+00  1.8730910419e+01  0.0000000000e+00 1.2056830e-01  -3.3754833e-01  0.0000000e+00 1.4007530e-01  -3.5848989e-01  0.0000000e+00  -0.740417   -0.672148    0.000000        3.141593         3.303242         6.957816  0 
    1  2  2.8638543997e+00  1.0924431071e+01  0.0000000000e+00 7.5784951e-02  3.8843010e-02  0.0000000e+00 8.1867429e-02  5.6643328e-02  0.0000000e+00   0.851409    0.524502    0.000000        3.141593         2.900488         6.685230  0 
    2  2  -2.6091670166e+01  7.7265817790e+00  0.0000000000e+00 -2.9931474e-01  1.0298643e-01  0.0000000e+00 -3.0066765e-01  1.0118029e-01  0.0000000e+00   0.798250   -0.602326    0.000000        3.141593         2.307772         5.821338  0 
    3  2  -1.4144809117e+01  -4.5991499982e+00  0.0000000000e+00 -4.1825610e-02  1.2487916e-02  0.0000000e+00 -6.5377570e-02  4.9109426e-02  0.0000000e+00  -0.845971   -0.533228    0.000000        3.141593         3.003013         6.551501  0 
    4  2  -3.0177330117e+01  -3.1590035628e+00  0.0000000000e+00 -4.3262256e-03  1.6504658e-01  0.0000000e+00 -2.1408060e-02  1.3163919e-01  0.0000000e+00  -0.868543    0.495615    0.000000        3.141593         2.705090         6.403496  0 
    5  2  -9.7577275026e+00  9.5865473920e-01  0.0000000000e+00 1.0072914e-02  -2.6128413e-01  0.0000000e+00 3.3925530e-03  -2.5078452e-01  0.0000000e+00  -0.508758   -0.860910    0.000000        3.141593         2.795601         6.835611  0 
    6  2  -1.5358915063e+01  1.1253468602e+00  0.0000000000e+00 7.3104032e-02  -3.3802735e-01  0.0000000e+00 6.4630786e-02  -3.8225460e-01  0.0000000e+00   0.989043   -0.147626    0.000000        3.141593         2.467101         6.374801  0 
    7  2  3.7034620326e+00  -2.0760167210e+01  0.0000000000e+00 5.5504475e-02  -2.4320906e-02  0.0000000e+00 5.4237703e-02  -2.3069949e-02  0.0000000e+00   0.382374   -0.924008    0.000000        3.141593         2.594509         6.215987  0 
    8  2  -2.9928007859e-01  -2.4973871959e+01  0.0000000000e+00 -3.7183742e-02  4.6165942e-02  0.0000000e+00 -4.5266134e-02  6.8720833e-02  0.0000000e+00  -0.947632   -0.319364    0.000000        3.141593         2.863770         6.845977  0 
    9  2  -1.8594827638e+01  3.9594225652e+00  0.0000000000e+00 3.2059896e-01  -6.2604682e-03  0.0000000e+00 3.3703975e-01  -2.7460065e-03  0.0000000e+00   0.087685   -0.996148    0.000000        3.141593         2.750563         6.542679  0 
