keys:  id  type  x  y  z  vx  vy  vz  fx  fy  fz  nx  ny  nz  area  cell_area  cell_perim  boundary 
    0  2  -8.8957141925e+00  1.8517409312e+01  0.0000000000e+00 1.7858592e-01  -7.6600350e-02  0.0000000e+00 1.5591903e-01  -5.8594829e-02  0.0000000e+00  -0.565068   -0.825044    0.000000        3.141593         3.400073         7.050363  0 
    1  2  3.2954310617e+00  1.1151113758e+01  0.0000000000e+00 1.9836410e-01  -2.8010180e-02  0.0000000e+00 1.9756614e-01  -3.2311933e-02  0.0000000e+00   0.711909    0.702272    0.000000        3.141593         2.889474         6.641370  0 
    2  2  -2.6363358259e+01  8.1528048621e+00  0.0000000000e+00 -2.9152268e-02  7.4092777e-02  0.0000000e+00 -2.4596291e-02  9.1760988e-02  0.0000000e+00   0.840419   -0.541937    0.000000        3.141593         2.330221         6.066807  0 
    3  2  -1.4430755757e+01  -4.4354253748e+00  0.0000000000e+00 -5.1544002e-02  1.3128455e-02  0.0000000e+00 -1.0588113e-01  -1.1322427e-01  0.0000000e+00  -0.944819    0.327594    0.000000        3.141593         2.770704         6.574314  0 
    4  2  -3.0469916563e+01  -3.1222855702e+00  0.0000000000e+00 -3.1715716e-02  -1.1942801e-01  0.0000000e+00 -8.7736351e-03  -1.5604242e-01  0.0000000e+00  -0.872839   -0.488009    0.000000        3.141593         2.707381         6.394274  0 
    5  2  -9.5930847410e+00  5.3130714656e-01  0.0000000000e+00 1.6532827e-01  -6.7193765e-03  0.0000000e+00 1.4084916e-01  5.7375995e-02  0.0000000e+00  -0.954144   -0.299348    0.000000        3.141593         3.043122         7.092486  0 
    6  2  -1.4984788108e+01  9.1147628292e-01  0.0000000000e+00 -1.7431903e-02  -2.8182758e-02  0.0000000e+00 -3.3478266e-02  -7.3975418e-02  0.0000000e+00   0.957749   -0.287605    0.000000        3.141593         2.727647         6.609339  0 
    7  2  3.9901653296e+00  -2.0954120047e+01  0.0000000000e+00 -5.8476733e-02  -1.3830905e-01  0.0000000e+00 -6.7895756e-02  -1.4915278e-01  0.0000000e+00   0.597199   -0.802093    0.000000        3.141593         2.644371         6.343983  0 
    8  2  -1.6463120883e-01  -2.5093201676e+01  0.0000000000e+00 7.0069007e-02  -7.0055780e-02  0.0000000e+00 1.0470744e-01  -8.6259773e-02  0.0000000e+00  -0.400796   -0.916167    0.000000        3.141593         2.920615         6.826678  0 
    9  2  -1.8141341830e+01  3.8252914314e+00  0.0000000000e+00 6.5121132e-02  -6.5191180e-02  0.0000000e+00 2.1219866e-02  -3.5146433e-02  0.0000000e+00  -0.558163   -0.829731    0.000000        3.141593         2.867760         6.632620  0 
   10  2  -1.5222864972e+01  -8.0622260508e+00  0.0000000000e+00 -7.5492107e-02  -1.3881753e-01  0.0000000e+00 -1.2085394e-01  -1.2738624e-01  0.0000000e+00  -0.254067   -0.967187    0.000000        3.141593         3.059765         6.668011  0 
   11  2  1.6610159241e+01  -4.4677416432e+00  0.0000000000e+00 -4.6087296e-02  1.8202331e-01  0.0000000e+00 -8.0497374e-02  2.8344543e-01  0.0000000e+00   0.936920    0.349545    0.000000        3.141593         3.075369         6.784150  0 
   12  2  -1.4002890787e+01  5.7945623954e+00  0.0000000000e+00 1.7559715e-01  -8.4238612e-02  0.0000000e+00 1.8187719e-01  -1.0849553e-01  0.0000000e+00   0.962200    0.272343    0.000000        3.141593         2.796019         6.886734  0 
   13  2  -2.7414529782e+01  -1.0374586897e+01  0.0000000000e+00 -1.1223881e-01  6.8182836e-02  0.0000000e+00 -1.0979522e-01  8.1544235e-02  0.0000000e+00  -0.418943    0.908013    0.000000        3.141593         2.628490         6.345340  0 
   14  2  1.6686190269e+01  -1.2376265399e+00  0.0000000000e+00 -1.0540120e-01  8.8769520e-02  0.0000000e+00 -8.1197296e-02  1.0755508e-01  0.0000000e+00  -0.638038    0.770005    0.000000        3.141593         2.851125         6.507323  0 
